300	0.002
301	0.00200012
302	0.00200039
303	0.002000777
304	0.002001267
305	0.002001851
306	0.002002524
307	0.00200328
308	0.002004116
309	0.002005028
310	0.002006014
311	0.002007072
312	0.0020082
313	0.002009395
314	0.002010656
315	0.002011982
316	0.002013372
317	0.002014823
318	0.002016336
319	0.002017909
320	0.00201954
321	0.00202123
322	0.002022977
323	0.002024781
324	0.00202664
325	0.002028555
326	0.002030524
327	0.002032546
328	0.002034622
329	0.00203675
330	0.00203893
331	0.002041162
332	0.002043445
333	0.002045778
334	0.002048161
335	0.002050594
336	0.002053076
337	0.002055606
338	0.002058185
339	0.002060812
340	0.002063487
341	0.002066209
342	0.002068977
343	0.002071792
344	0.002074654
345	0.002077561
346	0.002080514
347	0.002083512
348	0.002086555
349	0.002089643
350	0.002092775
351	0.002095951
352	0.002099172
353	0.002102435
354	0.002105743
355	0.002109093
356	0.002112487
357	0.002115923
358	0.002119401
359	0.002122922
360	0.002126485
361	0.002130089
362	0.002133736
363	0.002137423
364	0.002141152
365	0.002144922
366	0.002148733
367	0.002152584
368	0.002156476
369	0.002160408
370	0.00216438
371	0.002168392
372	0.002172443
373	0.002176535
374	0.002180665
375	0.002184836
376	0.002189045
377	0.002193293
378	0.00219758
379	0.002201905
380	0.002206269
381	0.002210671
382	0.002215112
383	0.002219591
384	0.002224107
385	0.002228662
386	0.002233254
387	0.002237883
388	0.00224255
389	0.002247255
390	0.002251996
391	0.002256774
392	0.00226159
393	0.002266442
394	0.00227133
395	0.002276256
396	0.002281217
397	0.002286216
398	0.00229125
399	0.00229632
400	0.002301426
401	0.002306569
402	0.002311746
403	0.00231696
404	0.002322209
405	0.002327494
406	0.002332814
407	0.002338169
408	0.002343559
409	0.002348985
410	0.002354445
411	0.00235994
412	0.00236547
413	0.002371035
414	0.002376634
415	0.002382268
416	0.002387936
417	0.002393638
418	0.002399375
419	0.002405146
420	0.00241095
421	0.002416789
422	0.002422662
423	0.002428568
424	0.002434508
425	0.002440482
426	0.002446489
427	0.00245253
428	0.002458604
429	0.002464712
430	0.002470853
431	0.002477026
432	0.002483233
433	0.002489473
434	0.002495746
435	0.002502052
436	0.00250839
437	0.002514762
438	0.002521166
439	0.002527602
440	0.002534071
441	0.002540572
442	0.002547106
443	0.002553672
444	0.00256027
445	0.002566901
446	0.002573563
447	0.002580257
448	0.002586984
449	0.002593742
450	0.002600532
451	0.002607354
452	0.002614208
453	0.002621093
454	0.00262801
